1	0.25	2.25	1.5	3	
2	0.25	1.5	0.75	2	
3	0.25	2.0	1.25	3	
4	0.25	1.25	0.5	2	
5	0.25	1.75	1.0	3	
6	0.25	1.0	0.25	2	
7	0.25	1.5	0.75	3	
8	0.25	0.75	0.0	1	
9	0.5	2.0	1.5	3	
10	0.5	1.25	0.75	2	
11	0.5	1.75	1.25	3	
12	0.5	1.0	0.5	2	
13	0.5	1.5	1.0	3	
14	0.5	0.75	0.25	2	
15	0.75	1.75	1.5	4	
16	0.5	0.5	0.0	1	
17	0.75	1.75	1.5	3	
18	0.75	1.0	0.75	2	
19	0.75	1.5	1.25	3	
20	0.75	0.75	0.5	2	
21	1.0	1.25	1.25	3	
22	1.25	1.25	1.5	3	
23	1.25	1.0	1.25	3	
24	0.75	0.25	0.0	1	
25	1.0	1.5	1.5	3	
26	1.0	0.75	0.75	2	
27	1.25	1.25	1.5	3	
28	1.25	0.5	0.75	2	
29	1.5	1.0	1.5	3	
30	1.5	0.25	0.75	2	
31	1.75	0.75	1.5	3	
