1	0.25	2.25	1.5	3	
2	0.25	2.0	1.25	3	
3	0.25	1.75	1.0	3	
4	0.25	1.5	0.75	2	
5	0.25	2.0	1.25	3	
6	0.25	1.75	1.0	3	
7	0.25	1.5	0.75	3	
8	0.25	1.25	0.5	2	
9	0.25	1.75	1.0	3	
10	0.25	1.5	0.75	3	
11	0.25	2.0	1.25	4	
12	0.25	1.0	0.25	2	
13	0.25	1.5	0.75	3	
14	0.25	1.25	0.5	3	
15	0.25	1.0	0.25	3	
16	0.25	0.75	0.0	1	
17	0.5	2.0	1.5	3	
18	0.5	1.75	1.25	3	
19	0.5	1.5	1.0	3	
20	0.5	1.25	0.75	2	
21	0.5	1.75	1.25	3	
22	0.5	1.5	1.0	3	
23	0.5	2.0	1.5	4	
24	0.5	1.0	0.5	2	
25	0.5	1.5	1.0	3	
26	0.5	1.25	0.75	3	
27	0.5	1.0	0.5	3	
28	0.5	0.75	0.25	2	
29	0.75	1.75	1.5	4	
30	0.75	1.75	1.5	4	
31	0.75	1.5	1.25	4	
32	0.5	0.5	0.0	1	
33	0.75	1.75	1.5	3	
34	0.75	1.5	1.25	3	
35	0.75	2.0	1.75	4	
36	0.75	1.0	0.75	2	
37	0.75	1.5	1.25	3	
38	0.75	1.25	1.0	3	
39	0.75	1.0	0.75	3	
40	0.75	0.75	0.5	2	
41	1.0	2.0	2.0	4	
42	1.0	1.25	1.25	3	
43	1.0	1.75	1.75	4	
44	1.25	1.25	1.5	3	
45	1.25	1.75	2.0	4	
46	1.25	1.0	1.25	3	
47	1.25	1.5	1.75	4	
48	0.75	0.25	0.0	1	
49	1.0	1.5	1.5	3	
50	1.0	1.25	1.25	3	
51	1.0	1.0	1.0	3	
52	1.0	0.75	0.75	2	
53	1.25	1.25	1.5	3	
54	1.25	1.0	1.25	3	
55	1.25	0.75	1.0	3	
56	1.25	0.5	0.75	2	
57	1.5	1.0	1.5	3	
58	1.5	0.75	1.25	3	
59	2.0	1.25	2.25	4	
60	1.5	0.25	0.75	2	
61	1.75	0.75	1.5	3	
62	2.0	0.5	1.5	3	
63	2.25	0.25	1.5	3	
