1	21	1.5	2.0	2.5	6
2	0.329	0.0	0.5	-0.5	0
3	0.5	0.0	0.5	-0.5	0
4	23	2.0	1.0	2.0	5
5	31	2.5	1.0	2.5	6
6	234	2.5	2.0	3.5	8
7	23	2.0	2.5	3.5	8
8	23	2.0	3.0	4.0	9
9	23	2.0	3.0	4.0	9
10	34	1.0	3.5	3.5	8
11	56	1.5	1.5	2.0	5
12	56	1.5	1.5	2.0	5
13	23	2.0	1.5	2.5	6
14	34	1.0	2.5	2.5	6
15	34	1.0	3.5	3.5	8
16	34	1.0	3.0	3.0	7
17	45	2.0	3.0	4.0	9
18	34	1.0	3.0	3.0	7
19	45	2.0	2.0	3.0	7
20	34	1.0	3.0	3.0	7
21	67	1.5	3.5	4.0	9
22	35	1.5	3.5	4.0	9
23	131	1.5	3.0	3.5	8
